userId,movieId,rating,timestamp
136,103,2.5,1445559600
380,37,2.0,1445561880
171,207,1.0,1445564160
8,269,4.5,1445568000
311,167,3.0,1445570940
217,231,3.5,1445571600
18,73,3.5,1445572440
291,146,3.5,1445580960
377,187,5.0,1445581680
107,141,2.5,1445587260
142,43,3.0,1445588520
447,289,2.5,1445594340
486,103,3.0,1445601660
470,134,2.5,1445606280
285,226,3.0,1445606400
400,172,4.0,1445609700
69,12,3.5,1445611740
231,173,4.0,1445624640
59,65,4.0,1445625540
126,105,3.5,1445628180
325,154,1.5,1445634360
204,180,3.5,1445634960
243,294,4.0,1445639940
118,70,3.0,1445640780
289,217,5.0,1445643660
451,225,1.0,1445647020
111,69,3.5,1445647380
315,170,1.5,1445648760
252,237,3.0,1445649540
168,230,3.5,1445651820
233,34,3.0,1445666880
179,223,4.5,1445668620
364,43,4.0,1445680920
333,13,4.0,1445684280
475,65,3.5,1445685300
63,231,4.0,1445690820
209,256,3.5,1445694480
201,170,3.0,1445707500
468,49,5.0,1445715300
427,121,3.0,1445723100
248,177,2.0,1445725620
494,89,3.0,1445727420
371,56,3.0,1445737680
212,193,3.5,1445737920
268,99,2.5,1445738520
286,220,2.5,1445739660
135,258,2.5,1445749200
237,223,5.0,1445752500
293,240,2.0,1445753040
307,165,3.0,1445753760
220,28,4.5,1445755320
364,264,4.0,1445756340
23,187,2.5,1445758680
472,79,4.0,1445767140
243,165,2.5,1445775960
161,284,4.5,1445777160
273,101,3.0,1445782680
216,106,3.0,1445785860
363,227,3.0,1445789820
498,244,3.5,1445790900
238,215,2.5,1445810880
188,13,5.0,1445827920
181,138,2.5,1445844540
50,222,3.5,1445851560
197,150,1.5,1445853360
295,196,3.5,1445855640
231,124,2.5,1445856120
29,132,3.5,1445856540
422,279,3.5,1445858340
165,3,2.0,1445863620
207,129,3.0,1445874120
242,299,3.0,1445878200
184,278,2.5,1445880540
175,293,2.0,1445882220
66,44,3.0,1445883120
83,15,2.0,1445893860
48,275,0.5,1445899680
441,38,2.0,1445908800
45,171,1.5,1445909400
450,207,1.5,1445911920
412,172,4.5,1445912340
387,80,2.0,1445912760
66,23,3.0,1445918820
87,182,5.0,1445929140
393,14,4.0,1445929200
340,14,3.0,1445930160
254,217,3.5,1445939700
150,153,4.5,1445942940
246,201,3.0,1445946780
133,267,3.5,1445951460
426,65,3.0,1445955900
45,157,2.5,1445964900
199,101,3.0,1445980980
122,168,3.0,1445981220
219,30,3.5,1445982600
351,262,4.0,1445988960
484,278,2.0,1445990040
168,244,3.5,1446000600
122,251,3.5,1446003780
428,197,3.5,1446005760
244,229,3.5,1446008880
114,64,4.0,1446013320
210,150,1.5,1446024300
429,263,4.5,1446027720
254,78,3.0,1446031500
270,77,4.0,1446032400
422,219,3.5,1446041100
261,59,2.5,1446045240
303,233,2.0,1446045480
208,79,4.5,1446045840
493,63,2.5,1446049680
100,221,2.5,1446051000
143,176,3.5,1446051360
226,24,4.5,1446053460
235,138,2.5,1446053640
234,205,4.0,1446057300
180,152,3.5,1446063720
52,66,4.0,1446066180
411,217,3.5,1446066720
153,121,4.0,1446073560
201,123,4.5,1446079560
422,36,4.5,1446082860
36,284,2.5,1446086640
451,238,3.0,1446087300
4,173,4.5,1446090300
361,220,3.5,1446091260
186,156,3.0,1446091980
37,170,1.0,1446094080
497,256,3.5,1446096120
80,41,4.0,1446097020
469,134,3.5,1446108180
169,245,3.5,1446111420
15,18,2.0,1446113280
1,42,1.5,1446113940
153,14,3.5,1446114840
354,132,4.5,1446115980
491,253,2.5,1446122880
217,182,3.5,1446133020
114,187,3.5,1446136140
207,240,3.5,1446138840
176,240,2.5,1446140880
479,34,2.5,1446152160
385,160,3.0,1446157860
108,202,5.0,1446161040
40,262,4.5,1446161700
219,15,2.0,1446163860
411,293,2.0,1446174660
105,223,3.0,1446178380
416,300,3.5,1446182520
222,167,3.0,1446183900
163,66,3.0,1446203280
329,207,2.0,1446205800
281,245,1.5,1446206340
482,188,5.0,1446208560
248,26,3.0,1446215760
399,267,2.0,1446218820
87,141,5.0,1446220080
217,21,3.0,1446228600
497,216,5.0,1446229560
65,208,3.0,1446231240
51,129,3.0,1446237060
126,71,4.0,1446239220
50,233,1.5,1446243900
109,73,2.5,1446246060
361,289,2.5,1446246900
198,217,3.5,1446249480
206,296,4.0,1446250860
497,74,4.0,1446252480
462,186,2.5,1446254520
430,3,2.0,1446254580
345,299,2.5,1446256020
281,290,2.0,1446263520
434,284,4.5,1446273540
289,129,3.5,1446275940
15,269,3.5,1446283080
326,40,2.5,1446284640
442,32,4.5,1446285600
171,154,2.5,1446299640
426,86,3.5,1446300720
71,170,3.0,1446301620
444,155,3.5,1446307860
163,231,2.0,1446316380
439,6,4.0,1446320640
77,150,1.5,1446322620
233,211,3.5,1446324360
489,119,4.0,1446328620
468,204,4.0,1446330060
205,70,3.0,1446336600
423,250,3.5,1446340560
369,17,3.5,1446347580
87,107,4.0,1446356880
266,238,3.5,1446368100
393,58,2.5,1446371400
36,189,2.5,1446376860
20,174,3.5,1446389100
214,70,3.0,1446394560
131,171,2.5,1446410520
70,43,3.0,1446412200
403,93,4.0,1446420300
135,39,3.0,1446420840
325,190,3.0,1446421620
139,289,2.0,1446424260
79,80,1.5,1446424680
393,279,3.5,1446433260
409,217,4.0,1446433620
333,67,3.5,1446434100
20,290,2.5,1446434340
262,152,3.5,1446437160
157,138,4.5,1446445920
398,123,4.0,1446447060
378,43,4.5,1446447360
133,245,2.5,1446453000
97,206,3.0,1446453420
38,128,4.0,1446456240
227,93,4.0,1446462600
497,200,3.0,1446465540
111,198,3.0,1446466980
218,9,3.5,1446473460
310,182,4.0,1446481920
219,289,1.5,1446483060
197,109,3.5,1446484080
29,165,3.0,1446485940
217,222,3.0,1446488460
196,63,2.5,1446489780
282,176,1.5,1446491160
320,3,1.5,1446499020
250,64,3.0,1446500580
120,182,2.5,1446503580
126,150,3.5,1446504720
58,43,3.5,1446507000
332,56,4.0,1446507780
53,112,5.0,1446512700
400,92,3.5,1446513360
249,250,2.5,1446519660
408,243,4.0,1446525300
146,197,4.0,1446526800
234,288,2.5,1446532800
5,251,3.5,1446536580
314,289,0.5,1446538320
216,81,3.0,1446541920
454,89,4.0,1446544740
197,51,3.0,1446548940
176,18,2.5,1446551760
484,90,3.5,1446553440
383,129,4.0,1446559920
73,235,5.0,1446568440
274,65,2.5,1446570240
490,24,4.5,1446570960
493,243,2.5,1446577560
17,189,4.0,1446580560
343,220,4.0,1446581460
392,150,2.5,1446583500
153,55,2.5,1446584160
25,178,3.0,1446590100
24,275,0.5,1446600360
366,73,4.5,1446602100
21,151,2.0,1446604680
30,72,4.0,1446612000
31,121,4.0,1446612180
69,174,4.0,1446618180
384,70,4.0,1446622800
111,89,2.5,1446626580
367,127,3.5,1446628800
28,217,4.0,1446629460
338,226,4.0,1446633960
441,150,2.5,1446635220
245,127,2.0,1446636360
103,73,2.5,1446638460
353,220,3.0,1446642240
299,137,4.0,1446643800
236,245,3.0,1446644700
111,262,3.5,1446648840
58,38,4.0,1446657720
479,189,3.5,1446661260
72,134,4.5,1446662760
488,62,2.5,1446664140
499,242,2.0,1446667080
49,60,3.0,1446667200
484,138,4.5,1446671880
53,6,5.0,1446672300
331,134,5.0,1446673620
179,189,5.0,1446677280
376,210,3.5,1446677700
394,121,2.0,1446677880
124,235,3.5,1446681840
335,173,3.5,1446682260
215,37,5.0,1446689640
494,36,3.5,1446694140
198,31,3.5,1446704280
37,254,3.5,1446707580
372,47,3.0,1446713820
327,250,2.5,1446715260
166,30,2.5,1446717120
230,182,5.0,1446718200
466,269,3.5,1446720660
50,48,3.0,1446736320
428,235,3.0,1446738600
454,101,2.5,1446741720
34,223,1.5,1446752940
463,163,3.5,1446755160
387,138,4.5,1446760980
475,43,4.0,1446765480
335,253,2.5,1446767520
155,291,3.0,1446767760
26,262,3.0,1446768000
313,153,3.5,1446772320
420,196,3.5,1446774360
239,175,3.5,1446775800
205,51,3.5,1446777780
63,155,3.0,1446781680
175,294,3.0,1446785220
368,141,5.0,1446788400
473,216,4.5,1446791640
61,64,4.0,1446800640
75,222,2.5,1446801420
88,229,5.0,1446814020
28,207,2.0,1446823020
417,59,3.5,1446824160
86,289,2.5,1446825660
263,138,4.5,1446836580
254,55,3.0,1446838020
147,159,5.0,1446840900
148,50,2.5,1446847320
428,170,0.5,1446850020
360,290,1.0,1446854280
240,197,4.0,1446861120
242,148,3.5,1446861480
28,149,3.0,1446862860
342,154,3.0,1446870720
430,220,3.0,1446885060
200,187,2.5,1446896520
161,59,3.5,1446897420
281,19,3.5,1446904200
491,36,4.0,1446910380
454,141,4.5,1446912000
207,64,4.0,1446919080
354,36,4.0,1446920220
431,170,1.5,1446925680
321,265,3.0,1446929940
382,50,2.5,1446933840
469,162,3.5,1446935880
213,76,5.0,1446936180
7,264,4.0,1446937320
167,105,5.0,1446939780
328,145,4.5,1446940140
166,243,3.0,1446941280
489,265,4.0,1446944580
14,251,3.0,1446945180
121,56,5.0,1446949380
305,299,3.5,1446950160
173,207,4.0,1446952020
241,217,3.5,1446952380
262,24,4.0,1446977280
219,203,3.0,1446977580
143,135,4.0,1446983820
486,225,2.0,1447001340
140,24,3.0,1447013400
350,134,3.0,1447017840
345,73,2.5,1447029480
469,182,3.0,1447030200
215,101,4.0,1447032180
123,215,2.5,1447044000
62,173,4.0,1447044300
339,235,3.5,1447045800
186,182,4.0,1447054680
100,237,2.5,1447058100
481,243,4.0,1447059120
76,31,2.5,1447067040
337,15,2.5,1447069680
131,150,3.5,1447071660
391,197,4.5,1447079040
6,182,4.0,1447079100
201,70,3.5,1447081620
481,13,4.5,1447084200
484,282,3.5,1447090920
229,220,3.5,1447095180
16,188,5.0,1447098300
308,150,2.5,1447099380
41,217,4.5,1447114680
255,77,0.5,1447114920
58,279,3.0,1447116000
330,165,4.5,1447116840
442,47,4.5,1447117560
378,14,3.0,1447120080
59,106,4.5,1447122300
237,65,4.0,1447124880
175,200,2.0,1447128900
102,250,3.0,1447130460
439,221,3.0,1447135800
478,250,5.0,1447136700
448,60,2.0,1447150740
297,129,4.0,1447151520
214,15,2.0,1447153920
322,94,2.5,1447158300
406,14,1.5,1447159320
9,94,3.5,1447164900
245,60,3.0,1447167840
52,132,4.0,1447170480
92,252,4.5,1447174260
436,171,0.5,1447174680
366,235,3.5,1447175160
73,4,5.0,1447176180
404,193,4.5,1447176360
87,5,2.5,1447184040
499,197,4.0,1447185720
428,64,3.0,1447192200
13,192,4.0,1447194240
491,206,3.0,1447198620
340,172,5.0,1447199220
305,148,3.0,1447209660
18,63,3.5,1447214340
287,233,3.0,1447215660
415,245,4.0,1447216560
149,23,4.0,1447218240
199,184,3.0,1447223400
120,169,3.0,1447224840
208,189,3.0,1447228380
336,269,4.5,1447229760
482,282,4.0,1447231620
147,174,3.5,1447232340
203,284,3.0,1447234560
190,193,3.5,1447239120
369,222,3.5,1447245720
73,153,4.0,1447254300
45,174,3.0,1447265760
361,120,4.5,1447267200
182,157,4.5,1447267980
224,180,4.0,1447269660
46,145,5.0,1447272480
188,138,3.5,1447291560
14,250,3.0,1447297200
408,15,3.0,1447300560
381,64,3.5,1447307700
312,277,2.5,1447310520
282,245,2.0,1447317240
180,174,2.5,1447319640
97,186,3.0,1447322940
388,48,2.0,1447331280
374,10,4.5,1447334880
477,222,2.5,1447337760
355,217,4.5,1447345680
122,258,4.0,1447346220
356,40,4.5,1447353600
365,296,3.0,1447362120
2,244,3.0,1447366380
150,256,3.5,1447366380
324,30,4.0,1447368660
217,229,3.5,1447380120
260,28,4.5,1447381500
59,93,4.0,1447381620
436,14,2.5,1447384500
33,197,4.5,1447386420
77,220,3.5,1447392060
91,300,4.0,1447396080
30,100,5.0,1447401660
120,289,1.0,1447404780
412,174,4.5,1447406160
221,194,1.5,1447408140
51,263,4.5,1447408560
196,1,3.0,1447417680
18,80,1.5,1447417980
446,148,4.5,1447421760
452,77,2.5,1447422540
466,170,3.5,1447426080
37,151,3.0,1447430280
45,34,2.5,1447434000
211,207,2.5,1447434120
307,118,4.0,1447440540
146,289,2.5,1447441380
201,36,4.0,1447446120
461,56,4.0,1447449180
446,169,5.0,1447450200
19,73,2.0,1447460940
294,240,3.5,1447465320
247,241,5.0,1447466700
430,137,3.5,1447469160
209,65,3.5,1447472520
262,42,3.0,1447481580
335,10,4.0,1447486080
435,255,4.5,1447486740
86,222,4.5,1447488780
297,15,2.5,1447491180
340,105,3.0,1447497120
393,212,3.5,1447509780
256,280,1.0,1447514040
181,111,2.5,1447515360
280,243,4.5,1447516140
116,88,2.5,1447525380
75,267,2.5,1447530360
30,178,4.5,1447532340
299,63,4.0,1447534140
232,275,1.5,1447534380
498,216,5.0,1447540440
341,140,3.5,1447542900
334,294,3.0,1447548780
116,222,3.0,1447550160
102,18,3.0,1447550160
259,277,3.0,1447551180
265,172,5.0,1447555320
253,256,3.5,1447557360
449,253,3.0,1447558020
273,296,3.5,1447559400
203,192,3.5,1447562280
40,205,3.5,1447566540
153,194,2.0,1447568100
322,157,4.0,1447573020
113,47,2.5,1447580880
480,175,3.0,1447585560
334,295,3.5,1447591620
264,201,2.5,1447602660
460,39,3.5,1447604880
363,185,3.5,1447604940
217,150,1.5,1447606260
436,141,3.5,1447610700
364,300,3.0,1447619820
489,146,3.5,1447620000
104,118,3.5,1447624440
216,101,2.5,1447625040
223,294,3.5,1447627740
420,73,2.5,1447631040
265,174,4.0,1447636260
129,173,5.0,1447639560
305,92,3.5,1447644180
203,137,3.0,1447644240
238,80,2.0,1447644600
403,250,4.5,1447647600
202,294,4.5,1447649700
217,172,3.5,1447651140
221,235,2.5,1447653180
209,207,2.0,1447659060
58,133,2.0,1447659120
414,15,3.5,1447665960
240,31,4.0,1447671300
246,276,2.0,1447672500
85,294,3.5,1447678560
35,198,2.0,1447678980
338,40,3.0,1447686000
249,60,2.0,1447686060
419,9,3.5,1447691400
19,220,3.5,1447694580
272,279,1.5,1447698240
176,52,3.0,1447701240
68,38,3.0,1447702140
367,123,5.0,1447712400
470,48,1.5,1447716300
65,217,4.0,1447720920
172,80,1.0,1447731600
10,285,3.5,1447735560
93,134,3.0,1447740120
142,40,3.0,1447742400
368,175,4.5,1447752960
410,124,4.0,1447753140
463,35,2.0,1447756920
308,101,3.5,1447759740
107,206,2.0,1447767660
271,288,2.5,1447771800
324,220,5.0,1447773540
481,78,3.0,1447779720
173,298,3.0,1447781040
247,147,5.0,1447782120
422,216,4.5,1447785480
290,69,0.5,1447794960
273,222,3.5,1447796340
133,94,4.0,1447799940
98,197,4.0,1447801140
361,122,4.0,1447802820
498,290,3.0,1447806240
167,264,4.0,1447809240
219,142,3.5,1447814760
406,170,2.0,1447819020
407,60,2.5,1447824300
334,255,2.5,1447824900
380,205,1.5,1447825680
439,220,5.0,1447825860
213,13,5.0,1447833180
271,172,4.0,1447834920
177,121,5.0,1447835640
256,70,1.5,1447842120
408,2,2.5,1447849920
107,180,1.5,1447853640
301,163,2.0,1447854420
359,169,4.0,1447858080
310,41,3.5,1447858500
208,226,2.5,1447858980
243,70,2.0,1447861140
161,299,3.0,1447862820
143,28,5.0,1447864980
429,251,3.5,1447868460
66,73,3.5,1447868760
231,134,3.5,1447877400
480,172,3.5,1447884360
16,296,4.0,1447884600
41,252,4.5,1447886220
66,150,3.0,1447897320
4,100,4.5,1447899000
21,152,3.5,1447899600
6,51,3.5,1447904040
138,300,4.0,1447904100
300,6,3.5,1447905660
341,245,2.5,1447906140
17,265,2.5,1447910400
500,223,3.5,1447910760
479,233,2.5,1447912620
305,195,2.0,1447914180
172,262,3.5,1447921680
30,36,5.0,1447929780
257,42,2.0,1447929840
184,47,1.5,1447941720
304,245,3.0,1447949640
227,106,3.5,1447954860
349,66,3.5,1447969440
62,201,3.0,1447975260
1,73,3.5,1447985160
345,220,3.0,1447986840
307,245,4.0,1447991280
82,132,4.5,1447993200
160,222,3.5,1447995600
405,199,4.5,1447998300
306,13,3.5,1448006400
481,51,4.5,1448006820
5,245,3.5,1448019720
176,282,4.5,1448020440
432,170,2.5,1448024940
323,272,2.5,1448030700
255,176,2.0,1448042160
33,290,3.5,1448046120
277,154,2.0,1448048760
264,64,4.0,1448060940
268,270,2.5,1448061420
461,279,3.0,1448074080
291,144,4.0,1448074200
470,31,3.0,1448078400
124,66,1.5,1448079660
17,73,3.5,1448081040
143,94,5.0,1448083380
249,21,3.0,1448083440
35,121,3.0,1448086320
230,72,2.0,1448088060
54,150,3.5,1448089500
442,109,5.0,1448092380
197,132,4.5,1448092680
87,40,4.5,1448095440
123,70,2.0,1448095620
342,55,2.0,1448106660
374,17,4.5,1448111760
298,70,3.0,1448112900
198,44,2.0,1448116680
441,101,3.5,1448119020
295,19,4.0,1448121780
314,207,3.0,1448125620
191,197,4.0,1448127780
93,290,2.0,1448130660
78,197,3.5,1448131260
44,66,2.5,1448136540
321,208,2.5,1448140500
152,230,5.0,1448144280
454,205,2.5,1448153280
155,249,2.5,1448154240
264,252,3.0,1448156580
196,133,2.5,1448159460
448,50,3.0,1448168700
344,106,2.5,1448169060
1,119,3.5,1448169240
197,191,4.0,1448171520
117,275,0.5,1448171580
468,242,3.0,1448173260
372,294,3.5,1448181480
57,184,3.0,1448181960
225,228,3.5,1448183580
344,107,3.5,1448185260
237,63,5.0,1448185560
197,194,1.5,1448189220
418,233,2.0,1448190480
424,5,2.5,1448194560
104,120,4.0,1448199900
228,27,2.5,1448201640
342,221,2.5,1448202120
334,230,3.0,1448202780
211,205,3.0,1448204040
78,85,4.5,1448206740
331,149,3.5,1448208720
289,190,4.5,1448211780
109,151,2.5,1448214960
453,262,3.0,1448223540
275,176,1.0,1448228460
309,99,2.5,1448230200
437,139,2.5,1448247780
329,191,4.0,1448248140
131,217,4.5,1448248260
17,174,4.5,1448250720
126,77,2.0,1448257020
313,26,3.5,1448261520
40,282,3.5,1448268900
469,97,3.0,1448273700
132,5,2.5,1448278020
76,139,0.5,1448278080
278,105,3.0,1448278080
468,176,3.5,1448279160
360,227,1.5,1448280360
27,64,4.0,1448282580
398,94,2.0,1448284080
369,24,4.0,1448291340
158,171,2.0,1448297940
81,154,3.0,1448302260
44,253,2.5,1448304420
177,250,4.5,1448308920
289,64,5.0,1448311020
417,127,3.5,1448320440
445,244,3.0,1448323260
218,169,4.0,1448323800
195,68,2.0,1448325660
162,63,4.5,1448325840
492,98,3.5,1448327280
146,196,4.0,1448327700
142,27,2.0,1448328120
121,268,4.5,1448333880
12,208,2.5,1448334780
216,220,3.5,1448366820
491,11,4.0,1448368020
302,101,1.0,1448368740
270,73,4.5,1448370480
31,1,3.0,1448370720
51,207,2.5,1448372340
259,174,3.5,1448376540
459,59,2.5,1448380740
314,89,2.5,1448384820
173,253,3.5,1448385060
400,37,3.0,1448385900
14,18,2.5,1448386020
379,243,4.0,1448388660
7,119,3.5,1448389020
189,112,4.5,1448389380
253,240,1.5,1448392080
289,269,4.0,1448394900
157,14,5.0,1448403480
147,65,4.5,1448404740
291,172,3.5,1448407860
18,3,1.5,1448409420
239,105,5.0,1448416800
175,43,3.5,1448419260
291,13,4.5,1448425200
203,81,3.0,1448426280
450,101,4.0,1448426760
469,250,3.5,1448427180
244,147,2.5,1448428560
383,288,2.0,1448435400
118,174,4.0,1448435760
12,243,3.5,1448444700
22,160,2.5,1448449140
137,30,2.0,1448451840
346,106,3.5,1448458200
344,65,2.5,1448458980
45,121,2.5,1448459820
167,173,4.5,1448461980
250,250,3.0,1448462460
298,150,4.0,1448462640
120,73,2.5,1448465460
491,176,3.5,1448467380
161,1,4.0,1448478540
490,162,2.5,1448481960
302,105,2.5,1448484000
199,175,3.0,1448488380
47,203,3.5,1448492280
29,121,2.5,1448512380
417,187,4.0,1448513940
321,94,4.0,1448516820
257,51,4.0,1448518740
166,36,4.0,1448520180
37,221,3.5,1448527320
214,18,3.0,1448529180
388,248,2.0,1448531820
259,275,1.0,1448542260
136,269,3.0,1448552460
31,205,3.0,1448555820
296,58,3.0,1448563260
271,168,2.5,1448569020
273,228,3.5,1448581260
155,24,3.0,1448592120
92,115,3.5,1448598480
441,177,2.0,1448609760
223,34,3.5,1448611140
157,198,4.5,1448633580
312,211,3.5,1448635920
254,40,3.5,1448636760
291,170,2.0,1448639220
327,121,3.0,1448639580
413,159,3.5,1448640120
261,221,2.5,1448658660
293,129,2.0,1448661300
434,14,3.5,1448661420
480,294,3.0,1448663880
405,240,2.0,1448669580
477,190,2.5,1448670600
159,108,4.0,1448675940
294,174,4.0,1448680620
89,77,2.0,1448680920
253,252,4.0,1448685960
124,107,3.0,1448687400
384,128,4.5,1448688900
32,4,4.0,1448693640
407,64,2.5,1448698440
44,198,3.0,1448704140
62,286,4.0,1448718360
337,93,3.5,1448725020
479,208,2.0,1448727900
296,65,3.5,1448730600
128,255,3.5,1448732820
340,230,4.5,1448736900
492,137,3.0,1448737740
379,207,2.0,1448745540
141,63,2.0,1448749020
460,171,3.0,1448751960
62,5,3.0,1448752020
323,193,3.5,1448757000
87,155,4.0,1448758800
13,263,4.0,1448773320
9,165,3.0,1448774640
250,243,3.0,1448779980
32,80,0.5,1448787000
78,10,2.5,1448790180
301,157,2.5,1448792460
474,270,2.5,1448792700
249,15,2.5,1448792940
494,135,3.0,1448807880
69,255,4.0,1448813340
397,172,4.0,1448816280
397,64,4.0,1448817240
421,72,2.5,1448827080
158,278,3.0,1448837640
423,134,4.0,1448852940
256,187,2.5,1448855820
135,73,3.0,1448859120
141,197,3.0,1448871300
271,293,2.0,1448872020
114,117,3.5,1448873580
280,148,3.0,1448874480
16,230,4.0,1448880780
125,215,3.5,1448882760
138,107,4.0,1448886780
26,123,3.5,1448887020
258,15,3.0,1448887320
119,37,3.5,1448889060
229,180,3.5,1448891700
300,189,3.0,1448896620
18,222,3.5,1448896860
127,18,2.0,1448899200
122,187,2.5,1448901480
395,55,4.0,1448901900
281,248,2.5,1448911020
18,11,3.5,1448911920
221,138,3.5,1448914020
144,64,4.0,1448923260
478,26,4.0,1448928060
327,64,3.5,1448929920
412,49,4.0,1448934000
306,6,3.5,1448942520
389,269,4.0,1448944380
331,63,4.0,1448944380
467,237,3.5,1448949420
274,94,4.0,1448959200
103,70,3.0,1448960040
287,98,4.5,1448961060
336,10,4.5,1448967720
466,184,3.5,1448967960
486,64,3.0,1448968860
286,73,3.5,1448969460
452,289,3.5,1448970420
21,64,4.0,1448971080
152,65,4.0,1448977320
127,243,4.0,1448977560
262,173,3.5,1448986860
195,243,2.5,1448989920
300,27,2.0,1448991660
39,219,3.0,1448994840
265,85,4.0,1448997660
174,122,4.5,1449005460
480,264,4.0,1449007260
430,203,3.0,1449015720
217,98,3.5,1449021780
362,211,3.5,1449021840
22,86,4.5,1449025860
395,213,5.0,1449032460
65,51,4.5,1449037140
212,51,2.5,1449055500
498,18,3.0,1449057660
38,165,3.0,1449060180
482,143,4.0,1449067320
10,27,2.5,1449069600
256,251,3.0,1449070320
457,210,4.5,1449079260
358,36,3.5,1449082260
349,196,3.5,1449087120
477,194,1.5,1449091080
389,230,4.5,1449098940
361,105,3.5,1449100800
207,254,4.0,1449105240
368,56,5.0,1449107520
199,52,3.5,1449110880
266,256,4.0,1449111780
421,146,2.5,1449120120
480,207,1.0,1449124080
489,157,3.5,1449124560
320,294,4.5,1449126600
82,200,2.5,1449130200
93,294,2.0,1449137220
396,297,3.0,1449138720
82,134,3.5,1449148020
116,252,3.0,1449149400
148,162,3.0,1449154380
288,210,4.5,1449155280
62,72,3.5,1449159420
441,222,2.5,1449160560
402,251,3.5,1449173100
339,203,3.0,1449176040
417,230,4.5,1449177660
481,256,3.0,1449183540
359,152,4.5,1449186120
153,226,3.0,1449188220
104,242,4.0,1449197340
73,229,5.0,1449204000
433,48,3.0,1449208920
372,184,4.0,1449209700
477,199,1.5,1449222480
196,203,2.0,1449227220
80,66,3.0,1449228240
189,249,3.5,1449228900
327,93,2.5,1449229740
132,51,3.0,1449247020
300,178,3.5,1449251340
451,53,3.0,1449254340
392,48,1.0,1449256020
327,59,3.0,1449259860
339,288,2.0,1449260580
465,21,3.5,1449262380
202,262,4.5,1449263700
410,251,4.0,1449264240
162,279,4.5,1449265980
14,253,3.0,1449270540
107,189,1.5,1449271380
110,27,2.5,1449281220
376,83,2.0,1449283740
92,262,5.0,1449286500
19,217,3.0,1449287220
397,39,2.5,1449290340
119,231,2.5,1449296340
360,60,1.0,1449298380
147,176,3.5,1449298620
16,262,3.5,1449299700
388,222,2.5,1449303300
47,177,3.0,1449306600
328,170,3.0,1449308100
432,178,3.0,1449309300
262,29,4.0,1449309960
48,250,2.0,1449311820
459,104,4.0,1449314280
329,135,3.5,1449316020
495,175,4.0,1449318420
114,208,2.5,1449321600
128,194,3.0,1449323280
51,267,4.0,1449324000
403,251,4.0,1449328500
67,235,3.5,1449332520
266,70,2.5,1449337860
340,254,3.0,1449338280
342,17,3.5,1449343920
464,206,4.5,1449350940
44,174,1.5,1449352080
39,137,3.0,1449357240
428,264,2.0,1449361920
62,297,3.5,1449362700
92,175,4.5,1449366180
491,208,2.5,1449375240
438,170,2.0,1449381900
6,163,2.0,1449384540
493,269,3.5,1449384840
121,200,5.0,1449390180
125,237,4.0,1449395820
499,137,4.0,1449405360
219,166,4.5,1449423840
49,177,2.5,1449427200
361,267,3.5,1449428040
352,182,3.5,1449431760
443,299,3.0,1449434820
165,201,3.0,1449447240
466,182,3.5,1449447900
458,258,3.5,1449448620
350,147,3.0,1449448620
212,14,2.0,1449452940
334,155,2.5,1449456960
459,220,4.0,1449462720
500,176,3.0,1449471720
18,166,4.0,1449481260
1,290,2.0,1449487620
378,250,3.0,1449487680
30,106,5.0,1449487980
44,193,3.0,1449496200
5,207,2.0,1449499200
332,222,3.5,1449501060
230,135,3.0,1449507540
82,165,3.0,1449517020
249,166,3.0,1449526080
361,171,3.0,1449544380
203,239,2.0,1449555840
130,250,4.0,1449555960
109,162,1.5,1449561120
295,245,3.5,1449562680
391,14,4.5,1449563280
217,3,1.5,1449564060
349,220,4.0,1449566880
468,3,2.5,1449572580
161,105,4.0,1449582300
14,210,3.0,1449583620
12,231,3.5,1449584640
86,236,2.5,1449585360
471,138,4.5,1449588360
23,40,3.0,1449594960
446,201,3.5,1449610560
470,56,3.5,1449617400
14,36,3.5,1449617640
235,137,2.5,1449626700
292,256,3.0,1449628860
284,273,1.5,1449631860
190,36,4.0,1449633360
328,150,3.5,1449655800
54,3,3.0,1449656760
159,200,2.5,1449657780
116,153,2.0,1449660960
298,251,4.5,1449662880
498,56,2.0,1449664920
332,230,4.5,1449666420
373,262,3.5,1449667320
357,270,1.0,1449667740
277,35,1.0,1449671460
412,245,3.0,1449674760
189,288,3.0,1449679620
334,151,2.5,1449679680
203,183,2.5,1449683580
272,56,2.5,1449683820
207,251,4.0,1449698280
32,28,4.0,1449700140
408,164,4.0,1449702900
444,212,5.0,1449705780
334,65,3.0,1449713280
346,279,2.0,1449715980
356,178,4.5,1449719580
302,15,2.0,1449720420
314,184,2.5,1449728400
437,150,3.5,1449730020
187,137,5.0,1449736560
481,273,2.0,1449740820
206,149,2.0,1449742680
114,178,3.0,1449743820
57,73,3.0,1449746640
77,262,2.0,1449747960
50,34,2.5,1449751020
430,56,3.5,1449752580
194,244,4.0,1449763500
141,231,3.5,1449785700
262,175,4.0,1449785820
233,73,3.5,1449792540
107,100,2.5,1449799140
305,138,3.0,1449800400
461,197,4.0,1449812400
197,221,3.5,1449812460
236,262,3.5,1449812940
179,225,3.5,1449820920
37,182,4.0,1449823380
140,58,3.0,1449826560
438,184,2.0,1449838920
252,73,2.5,1449839880
248,38,2.5,1449844020
16,70,3.5,1449844560
303,10,4.0,1449849000
9,275,1.5,1449849120
212,252,3.5,1449849900
